timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587977944881,44,HTTP Request-4,200,OK,Thread Group 1-103,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,4,0,1
1587977944890,3,HTTP Request-5,200,OK,Thread Group 1-103,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,3,0,1
1587977944891,82,HTTP Request,200,OK,Thread Group 1-104,text,true,,1159374,815,200,200,http://bank.com/,2,0,1
1587977944891,2,HTTP Request-0,200,OK,Thread Group 1-104,text,true,,2545,113,200,200,http://bank.com/,2,0,1
1587977944895,8,HTTP Request-1,200,OK,Thread Group 1-104,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,8,0,0
1587977944895,78,HTTP Request-2,200,OK,Thread Group 1-104,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,16,0,8
1587977944895,16,HTTP Request-3,200,OK,Thread Group 1-104,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,16,0,7
1587977944895,57,HTTP Request-4,200,OK,Thread Group 1-104,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,14,0,7
1587977944895,20,HTTP Request-5,200,OK,Thread Group 1-104,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,20,0,8
1587977944800,206,HTTP Request,200,OK,Thread Group 1-102,text,true,,1159374,815,200,200,http://bank.com/,71,0,24
1587977944800,71,HTTP Request-0,200,OK,Thread Group 1-102,text,true,,2545,113,200,200,http://bank.com/,71,0,24
1587977944874,3,HTTP Request-1,200,OK,Thread Group 1-102,bin,true,,3392,124,200,200,http://bank.com/favicon.ico,3,0,0
1587977944875,131,HTTP Request-2,200,OK,Thread Group 1-102,text,true,,556634,144,200,200,http://bank.com/static/css/2.a72c35d3.chunk.css,20,0,0
1587977944875,5,HTTP Request-3,200,OK,Thread Group 1-102,text,true,,1460,147,200,200,http://bank.com/static/css/main.f203cb67.chunk.css,5,0,4
1587977944876,96,HTTP Request-4,200,OK,Thread Group 1-102,text,true,,586190,142,200,200,http://bank.com/static/js/2.b697b626.chunk.js,4,0,3
1587977944877,5,HTTP Request-5,200,OK,Thread Group 1-102,text,true,,9153,145,200,200,http://bank.com/static/js/main.a55f0fcf.chunk.js,4,0,1
1587977944941,76,HTTP Request,200,OK,Thread Group 1-105,text,true,,1159374,815,200,200,http://bank.com/,12,0,8
1587977944941,12,HTTP Request-0,200,OK,Thread Group 1-105,text,true,,2545,113,200,200,http://bank.com/,12,0,8
